id_match,formations,score,goals,goals_past,total_shots,shots_on_target,shots_off_target,blocked_shots,total_possession,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dribbles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,clearances,interceptions,corners,win,draw,lose
14,4/3/2003,1-Mar,3,1,17,4,10,3,66.2,550,486,88,9,17,10,11,59,10,67,10,5,11,50,22,10,13,5,1,0,0
14,4/3/2003,1-Mar,1,3,6,4,2,0,33.8,279,213,76,5,15,11,10,73,5,33,5,10,14,58,24,13,12,3,0,0,1
15,4-2-3-1,Feb-00,2,0,20,6,8,6,64.5,672,596,89,14,24,17,16,71,16,80,12,8,12,43,28,5,13,4,1,0,0
15,4-1-4-1,Feb-00,0,2,9,1,5,3,35.5,366,282,77,8,19,16,17,84,4,20,8,12,21,55,38,14,15,2,0,0,1
16,4-2-3-1,Feb-00,2,0,9,4,2,3,38,291,218,75,7,7,5,15,71,10,53,10,9,9,38,24,26,3,3,1,0,0
16,3/5/2002,Feb-00,0,2,14,3,6,5,62,459,392,85,10,18,15,5,83,9,47,9,10,9,64,14,10,9,12,0,0,1
17,4-2-3-1,0 - 3,0,3,13,1,7,5,58.5,519,459,88,12,13,6,2,46,13,52,16,9,7,78,9,8,9,5,0,0,1
17,4/4/2002,0 - 3,3,0,11,5,4,2,41.5,366,303,83,8,6,2,6,33,12,48,9,16,9,60,15,20,7,2,1,0,0
18,4/4/2002,3-Mar,3,3,24,6,9,9,60.9,442,367,83,16,17,10,9,59,27,82,21,12,16,64,25,5,11,9,0,1,0
18,4/3/2003,3-Mar,3,3,9,3,3,3,39.1,295,215,73,7,18,9,10,50,6,18,12,21,22,69,32,44,15,2,0,1,0
19,4-2-3-1,0 - 1,1,0,10,1,5,4,51.2,474,417,88,8,10,5,10,50,5,45,6,5,16,62,26,16,8,7,1,0,0
19,4-2-3-1,0 - 1,0,1,8,1,6,1,48.8,448,398,89,5,15,10,5,67,6,55,5,6,19,79,24,13,5,4,0,0,1
20,4-4-1-1,0 - 1,0,1,10,4,4,2,56,483,396,82,6,23,11,5,48,30,54,29,27,20,80,25,8,16,6,0,0,1
20,4-1-4-1,0 - 1,1,0,6,4,2,0,44,386,298,77,4,16,5,11,31,26,46,27,29,24,69,35,20,15,4,1,0,0
21,4/4/2002,1-Mar,1,3,6,3,1,2,43.3,419,344,82,4,15,9,7,60,16,50,25,7,16,70,23,12,9,1,0,0,1
21,4-2-3-1,1-Mar,3,1,15,5,6,4,56.7,548,464,85,12,13,7,9,54,16,50,7,25,12,57,21,9,8,4,1,0,0
